date,symbol,rank,score_quote_vol,in_universe
2026-07-03,QTUM-USDT,62,9816391,0
2026-07-03,GRT-USDT,63,9784945,0
2026-07-03,XTZ-USDT,64,6294344,0
2026-07-03,EGLD-USDT,65,3740942,0
2026-07-04,BTC-USDT,1,47626761687,1
2026-07-04,ETH-USDT,2,25812535568,1
2026-07-04,SOL-USDT,3,5810125822,1
2026-07-04,DOGE-USDT,4,3817422110,1
2026-07-04,XRP-USDT,5,2491214107,1
2026-07-04,TRX-USDT,6,1406432422,1
2026-07-04,WLD-USDT,7,1402211229,1
2026-07-04,SUI-USDT,8,1183567406,1
2026-07-04,PEPE-USDT,9,796140740,1
2026-07-04,OKB-USDT,10,760418250,1
2026-07-04,ORDI-USDT,11,706822765,1
2026-07-04,NEAR-USDT,12,697399435,1
2026-07-04,XLM-USDT,13,600905442,1
2026-07-04,FIL-USDT,14,587322392,1
2026-07-04,ADA-USDT,15,576206847,1
2026-07-04,LTC-USDT,16,397684640,1
2026-07-04,LINK-USDT,17,397103866,1
2026-07-04,UNI-USDT,18,354177297,1
2026-07-04,AAVE-USDT,19,278271940,1
2026-07-04,AVAX-USDT,20,251749383,1
2026-07-04,BCH-USDT,21,236884187,1
2026-07-04,CHZ-USDT,22,236142965,1
2026-07-04,ICP-USDT,23,214659565,1
2026-07-04,ENJ-USDT,24,166028831,1
2026-07-04,DOT-USDT,25,152195290,1
2026-07-04,APE-USDT,26,149356280,1
2026-07-04,INJ-USDT,27,138751277,1
2026-07-04,APT-USDT,28,129649319,1
2026-07-04,DYDX-USDT,29,124752652,1
2026-07-04,SHIB-USDT,30,123852670,1
2026-07-04,ARB-USDT,31,109382531,0
2026-07-04,ETC-USDT,32,105092574,0
2026-07-04,RENDER-USDT,33,99328927,0
2026-07-04,OP-USDT,34,95429579,0
2026-07-04,BONK-USDT,35,94625364,0
2026-07-04,HBAR-USDT,36,94108127,0
2026-07-04,WIF-USDT,37,90204986,0
2026-07-04,TIA-USDT,38,88118988,0
2026-07-04,FET-USDT,39,87324875,0
2026-07-04,CRV-USDT,40,84982072,0
2026-07-04,AR-USDT,41,84810879,0
2026-07-04,SEI-USDT,42,84469573,0
2026-07-04,JUP-USDT,43,74883781,0
2026-07-04,LDO-USDT,44,72097847,0
2026-07-04,ALGO-USDT,45,58729094,0
2026-07-04,ATOM-USDT,46,44362876,0
2026-07-04,IOTA-USDT,47,43870100,0
2026-07-04,GALA-USDT,48,42544486,0
2026-07-04,COMP-USDT,49,41052377,0
2026-07-04,STX-USDT,50,37053197,0
2026-07-04,SAND-USDT,51,33588409,0
2026-07-04,KSM-USDT,52,27035644,0
2026-07-04,THETA-USDT,53,22436169,0
2026-07-04,FLOKI-USDT,54,19575428,0
2026-07-04,SNX-USDT,55,15936490,0
2026-07-04,MINA-USDT,56,13977437,0
2026-07-04,NEO-USDT,57,13886585,0
2026-07-04,ZIL-USDT,58,13691464,0
2026-07-04,IMX-USDT,59,13379396,0
2026-07-04,MANA-USDT,60,13070762,0
2026-07-04,FLOW-USDT,61,11502187,0
2026-07-04,GRT-USDT,62,9822081,0
2026-07-04,QTUM-USDT,63,9613096,0
2026-07-04,XTZ-USDT,64,6473877,0
2026-07-04,EGLD-USDT,65,3842481,0
2026-07-05,BTC-USDT,1,47309660051,1
2026-07-05,ETH-USDT,2,25634099517,1
2026-07-05,SOL-USDT,3,5800906416,1
2026-07-05,DOGE-USDT,4,3780885479,1
2026-07-05,XRP-USDT,5,2469361004,1
2026-07-05,WLD-USDT,6,1405095295,1
2026-07-05,TRX-USDT,7,1399414375,1
2026-07-05,SUI-USDT,8,1180582251,1
2026-07-05,PEPE-USDT,9,789119703,1
2026-07-05,OKB-USDT,10,760150435,1
2026-07-05,ORDI-USDT,11,707682953,1
2026-07-05,NEAR-USDT,12,695480322,1
2026-07-05,XLM-USDT,13,601324276,1
2026-07-05,FIL-USDT,14,582607421,1
2026-07-05,ADA-USDT,15,575016879,1
2026-07-05,LTC-USDT,16,398386995,1
2026-07-05,LINK-USDT,17,393204482,1
2026-07-05,UNI-USDT,18,353452021,1
2026-07-05,AAVE-USDT,19,276811813,1
2026-07-05,AVAX-USDT,20,246342747,1
2026-07-05,BCH-USDT,21,239137470,1
2026-07-05,CHZ-USDT,22,235547516,1
2026-07-05,ICP-USDT,23,215055491,1
2026-07-05,ENJ-USDT,24,165824418,1
2026-07-05,DOT-USDT,25,151272444,1
2026-07-05,APE-USDT,26,149455026,1
2026-07-05,INJ-USDT,27,138829265,1
2026-07-05,APT-USDT,28,129180618,1
2026-07-05,DYDX-USDT,29,124996434,1
2026-07-05,SHIB-USDT,30,123355103,1
2026-07-05,ARB-USDT,31,108763328,0
2026-07-05,ETC-USDT,32,104899879,0
2026-07-05,RENDER-USDT,33,98197334,0
2026-07-05,BONK-USDT,34,95543735,0
2026-07-05,OP-USDT,35,95202991,0
2026-07-05,HBAR-USDT,36,94098489,0
2026-07-05,WIF-USDT,37,89824468,0
2026-07-05,TIA-USDT,38,88960300,0
2026-07-05,FET-USDT,39,86166105,0
2026-07-05,CRV-USDT,40,84698033,0
2026-07-05,AR-USDT,41,84665165,0
2026-07-05,SEI-USDT,42,84090282,0
2026-07-05,JUP-USDT,43,75196648,0
2026-07-05,LDO-USDT,44,72109805,0
2026-07-05,ALGO-USDT,45,57149181,0
2026-07-05,ATOM-USDT,46,44149058,0
2026-07-05,IOTA-USDT,47,44046740,0
2026-07-05,GALA-USDT,48,42497113,0
2026-07-05,COMP-USDT,49,41070828,0
2026-07-05,STX-USDT,50,37017649,0
2026-07-05,SAND-USDT,51,33568477,0
2026-07-05,KSM-USDT,52,26822197,0
2026-07-05,THETA-USDT,53,22009627,0
2026-07-05,FLOKI-USDT,54,19826943,0
2026-07-05,SNX-USDT,55,15459998,0
2026-07-05,MINA-USDT,56,14097268,0
2026-07-05,IMX-USDT,57,13757236,0
2026-07-05,NEO-USDT,58,13697322,0
2026-07-05,ZIL-USDT,59,13633234,0
2026-07-05,MANA-USDT,60,13319872,0
2026-07-05,FLOW-USDT,61,11380187,0
2026-07-05,GRT-USDT,62,9840250,0
2026-07-05,QTUM-USDT,63,9486297,0
2026-07-05,XTZ-USDT,64,7007663,0
2026-07-05,EGLD-USDT,65,3824404,0
2026-07-06,BTC-USDT,1,47229639316,1
2026-07-06,ETH-USDT,2,27347397520,1
2026-07-06,SOL-USDT,3,5755017212,1
2026-07-06,DOGE-USDT,4,3747686921,1
2026-07-06,XRP-USDT,5,2462962491,1
2026-07-06,WLD-USDT,6,1408380441,1
2026-07-06,TRX-USDT,7,1391744757,1
2026-07-06,SUI-USDT,8,1181847592,1
2026-07-06,PEPE-USDT,9,782205213,1
2026-07-06,OKB-USDT,10,762611761,1
2026-07-06,ORDI-USDT,11,709480014,1
2026-07-06,NEAR-USDT,12,697920970,1
2026-07-06,XLM-USDT,13,602623023,1
2026-07-06,FIL-USDT,14,580009565,1
2026-07-06,ADA-USDT,15,567754576,1
2026-07-06,LTC-USDT,16,397777011,1
2026-07-06,LINK-USDT,17,387824462,1
2026-07-06,UNI-USDT,18,354147016,1
2026-07-06,AAVE-USDT,19,276064672,1
2026-07-06,BCH-USDT,20,240190489,1
2026-07-06,CHZ-USDT,21,234812906,1
2026-07-06,AVAX-USDT,22,233889663,1
2026-07-06,ICP-USDT,23,215395256,1
2026-07-06,ENJ-USDT,24,165839909,1
2026-07-06,DOT-USDT,25,150131289,1
2026-07-06,APE-USDT,26,149467256,1
2026-07-06,INJ-USDT,27,139116610,1
2026-07-06,APT-USDT,28,128459407,1
2026-07-06,DYDX-USDT,29,125381926,1
2026-07-06,SHIB-USDT,30,122311614,1
2026-07-06,ARB-USDT,31,108120384,0
2026-07-06,ETC-USDT,32,102915837,0
2026-07-06,BONK-USDT,33,100060086,0
2026-07-06,RENDER-USDT,34,96620895,0
2026-07-06,OP-USDT,35,94711784,0
2026-07-06,HBAR-USDT,36,94156807,0
2026-07-06,TIA-USDT,37,89855205,0
2026-07-06,WIF-USDT,38,89122647,0
2026-07-06,FET-USDT,39,85276212,0
2026-07-06,AR-USDT,40,84534322,0
2026-07-06,SEI-USDT,41,83956124,0
2026-07-06,CRV-USDT,42,83250220,0
2026-07-06,JUP-USDT,43,75024899,0
2026-07-06,LDO-USDT,44,72357808,0
2026-07-06,ALGO-USDT,45,55702870,0
2026-07-06,IOTA-USDT,46,43965065,0
2026-07-06,ATOM-USDT,47,43680082,0
2026-07-06,GALA-USDT,48,42483928,0
2026-07-06,COMP-USDT,49,41466415,0
2026-07-06,STX-USDT,50,37022617,0
2026-07-06,SAND-USDT,51,33264619,0
2026-07-06,KSM-USDT,52,27315409,0
2026-07-06,THETA-USDT,53,21847475,0
2026-07-06,FLOKI-USDT,54,19835201,0
2026-07-06,SNX-USDT,55,15389107,0
2026-07-06,MINA-USDT,56,14864826,0
2026-07-06,IMX-USDT,57,14109439,0
2026-07-06,NEO-USDT,58,13661324,0
2026-07-06,ZIL-USDT,59,13579437,0
2026-07-06,MANA-USDT,60,13356327,0
2026-07-06,FLOW-USDT,61,11243393,0
2026-07-06,GRT-USDT,62,9812977,0
2026-07-06,QTUM-USDT,63,9354432,0
2026-07-06,XTZ-USDT,64,7062264,0
2026-07-06,EGLD-USDT,65,3868786,0
2026-07-07,BTC-USDT,1,47069253983,1
2026-07-07,ETH-USDT,2,27205895661,1
2026-07-07,SOL-USDT,3,5723262414,1
2026-07-07,DOGE-USDT,4,3720361276,1
2026-07-07,XRP-USDT,5,2453294717,1
2026-07-07,WLD-USDT,6,1411663529,1
2026-07-07,TRX-USDT,7,1384717748,1
2026-07-07,SUI-USDT,8,1179587409,1
2026-07-07,PEPE-USDT,9,774444847,1
2026-07-07,OKB-USDT,10,760577546,1
2026-07-07,ORDI-USDT,11,711071872,1
2026-07-07,NEAR-USDT,12,698446138,1
2026-07-07,XLM-USDT,13,602468691,1
2026-07-07,FIL-USDT,14,577954365,1
2026-07-07,ADA-USDT,15,564282905,1
2026-07-07,LTC-USDT,16,396971900,1
2026-07-07,LINK-USDT,17,385516425,1
2026-07-07,UNI-USDT,18,353981083,1
2026-07-07,AAVE-USDT,19,276288492,1
2026-07-07,BCH-USDT,20,239867116,1
2026-07-07,CHZ-USDT,21,234079542,1
2026-07-07,AVAX-USDT,22,231713967,1
2026-07-07,ICP-USDT,23,213530301,1
2026-07-07,ENJ-USDT,24,161581463,1
2026-07-07,APE-USDT,25,149769888,1
2026-07-07,DOT-USDT,26,149413853,1
2026-07-07,INJ-USDT,27,139252227,1
2026-07-07,APT-USDT,28,128251895,1
2026-07-07,DYDX-USDT,29,125295831,1
2026-07-07,SHIB-USDT,30,121216152,1
2026-07-07,ARB-USDT,31,107073567,0
2026-07-07,ETC-USDT,32,102703832,0
2026-07-07,BONK-USDT,33,101463198,0
2026-07-07,RENDER-USDT,34,95089773,0
2026-07-07,OP-USDT,35,94444543,0
2026-07-07,HBAR-USDT,36,92707318,0
2026-07-07,TIA-USDT,37,90648030,0
2026-07-07,WIF-USDT,38,87978733,0
2026-07-07,AR-USDT,39,84363854,0
2026-07-07,FET-USDT,40,84139874,0
2026-07-07,SEI-USDT,41,83505801,0
2026-07-07,CRV-USDT,42,82636600,0
2026-07-07,JUP-USDT,43,75130973,0
2026-07-07,LDO-USDT,44,73144428,0
2026-07-07,ALGO-USDT,45,54488442,0
2026-07-07,IOTA-USDT,46,44099812,0
2026-07-07,ATOM-USDT,47,43572720,0
2026-07-07,GALA-USDT,48,42143828,0
2026-07-07,COMP-USDT,49,40515236,0
2026-07-07,STX-USDT,50,36960331,0
2026-07-07,SAND-USDT,51,33181794,0
2026-07-07,KSM-USDT,52,27235782,0
2026-07-07,THETA-USDT,53,21762912,0
2026-07-07,FLOKI-USDT,54,19794279,0
2026-07-07,SNX-USDT,55,15338360,0
2026-07-07,MINA-USDT,56,14994048,0
2026-07-07,IMX-USDT,57,14288546,0
2026-07-07,NEO-USDT,58,13606048,0
2026-07-07,ZIL-USDT,59,13536344,0
2026-07-07,MANA-USDT,60,13430804,0
2026-07-07,FLOW-USDT,61,10987708,0
2026-07-07,GRT-USDT,62,9846157,0
2026-07-07,QTUM-USDT,63,9316254,0
2026-07-07,XTZ-USDT,64,7369552,0
2026-07-07,EGLD-USDT,65,3940690,0
2026-07-08,BTC-USDT,1,47298714342,1
2026-07-08,ETH-USDT,2,27432635535,1
2026-07-08,SOL-USDT,3,5708029797,1
2026-07-08,DOGE-USDT,4,3697055915,1
2026-07-08,XRP-USDT,5,2450260569,1
2026-07-08,WLD-USDT,6,1414221273,1
2026-07-08,TRX-USDT,7,1377350603,1
2026-07-08,SUI-USDT,8,1180270046,1
2026-07-08,PEPE-USDT,9,770871150,1
2026-07-08,OKB-USDT,10,763218068,1
2026-07-08,ORDI-USDT,11,712476203,1
2026-07-08,NEAR-USDT,12,700559451,1
2026-07-08,XLM-USDT,13,601761500,1
2026-07-08,FIL-USDT,14,578641683,1
2026-07-08,ADA-USDT,15,562757003,1
2026-07-08,LTC-USDT,16,398431601,1
2026-07-08,LINK-USDT,17,381925055,1
2026-07-08,UNI-USDT,18,358953883,1
2026-07-08,AAVE-USDT,19,276830505,1
2026-07-08,BCH-USDT,20,238835495,1
2026-07-08,CHZ-USDT,21,233710971,1
2026-07-08,AVAX-USDT,22,231138359,1
2026-07-08,ICP-USDT,23,213643675,1
2026-07-08,ENJ-USDT,24,154421808,1
2026-07-08,APE-USDT,25,151867709,1
2026-07-08,DOT-USDT,26,147944321,1
2026-07-08,INJ-USDT,27,139613168,1
2026-07-08,APT-USDT,28,127861260,1
2026-07-08,DYDX-USDT,29,126473878,1
2026-07-08,SHIB-USDT,30,120674450,1
2026-07-08,ARB-USDT,31,106383663,0
2026-07-08,BONK-USDT,32,103102562,0
2026-07-08,ETC-USDT,33,102407199,0
2026-07-08,OP-USDT,34,94575420,0
2026-07-08,RENDER-USDT,35,94079398,0
2026-07-08,HBAR-USDT,36,92363279,0
2026-07-08,TIA-USDT,37,91785736,0
2026-07-08,WIF-USDT,38,87673492,0
2026-07-08,AR-USDT,39,84484276,0
2026-07-08,FET-USDT,40,83576401,0
2026-07-08,SEI-USDT,41,83203584,0
2026-07-08,CRV-USDT,42,82230921,0
2026-07-08,LDO-USDT,43,76534458,0
2026-07-08,JUP-USDT,44,75876377,0
2026-07-08,ALGO-USDT,45,53540804,0
2026-07-08,IOTA-USDT,46,44783607,0
2026-07-08,ATOM-USDT,47,43267675,0
2026-07-08,GALA-USDT,48,41979760,0
2026-07-08,COMP-USDT,49,40040213,0
2026-07-08,STX-USDT,50,37023292,0
2026-07-08,SAND-USDT,51,32888112,0
2026-07-08,KSM-USDT,52,27145248,0
2026-07-08,THETA-USDT,53,21249099,0
2026-07-08,FLOKI-USDT,54,19795724,0
2026-07-08,SNX-USDT,55,15200256,0
2026-07-08,MINA-USDT,56,14969887,0
2026-07-08,IMX-USDT,57,14401814,0
2026-07-08,NEO-USDT,58,13499920,0
2026-07-08,ZIL-USDT,59,13490600,0
2026-07-08,MANA-USDT,60,13457432,0
2026-07-08,FLOW-USDT,61,10839028,0
2026-07-08,GRT-USDT,62,9843978,0
2026-07-08,QTUM-USDT,63,9229605,0
2026-07-08,XTZ-USDT,64,7590252,0
2026-07-08,EGLD-USDT,65,3965479,0
2026-07-09,BTC-USDT,1,47965811606,1
2026-07-09,ETH-USDT,2,27326719357,1
2026-07-09,SOL-USDT,3,5695904559,1
2026-07-09,DOGE-USDT,4,3670760976,1
2026-07-09,XRP-USDT,5,2444241381,1
2026-07-09,WLD-USDT,6,1414296564,1
2026-07-09,TRX-USDT,7,1366278563,1
2026-07-09,SUI-USDT,8,1178004631,1
2026-07-09,OKB-USDT,9,763752014,1
2026-07-09,PEPE-USDT,10,761126050,1
2026-07-09,ORDI-USDT,11,713549911,1
2026-07-09,NEAR-USDT,12,701064690,1
2026-07-09,XLM-USDT,13,601977157,1
2026-07-09,FIL-USDT,14,578316752,1
2026-07-09,ADA-USDT,15,559734936,1
2026-07-09,LTC-USDT,16,398235847,1
2026-07-09,LINK-USDT,17,380522645,1
2026-07-09,UNI-USDT,18,362614852,1
2026-07-09,AAVE-USDT,19,276691809,1
2026-07-09,BCH-USDT,20,239160663,1
2026-07-09,CHZ-USDT,21,233326831,1
2026-07-09,AVAX-USDT,22,231688431,1
2026-07-09,ICP-USDT,23,215035415,1
2026-07-09,APE-USDT,24,153352333,1
2026-07-09,ENJ-USDT,25,153075425,1
2026-07-09,DOT-USDT,26,147043898,1
2026-07-09,INJ-USDT,27,140076621,1
2026-07-09,APT-USDT,28,127828673,1
2026-07-09,DYDX-USDT,29,126900605,1
2026-07-09,SHIB-USDT,30,120202983,1
2026-07-09,ARB-USDT,31,109914938,0
2026-07-09,BONK-USDT,32,103438539,0
2026-07-09,ETC-USDT,33,101997043,0
2026-07-09,OP-USDT,34,95461682,0
2026-07-09,TIA-USDT,35,93276685,0
2026-07-09,RENDER-USDT,36,92943932,0
2026-07-09,HBAR-USDT,37,92136420,0
2026-07-09,WIF-USDT,38,87170807,0
2026-07-09,AR-USDT,39,84287181,0
2026-07-09,FET-USDT,40,82862550,0
2026-07-09,SEI-USDT,41,82718424,0
2026-07-09,CRV-USDT,42,81945975,0
2026-07-09,LDO-USDT,43,77320192,0
2026-07-09,JUP-USDT,44,76094457,0
2026-07-09,ALGO-USDT,45,53165997,0
2026-07-09,IOTA-USDT,46,44850422,0
2026-07-09,ATOM-USDT,47,43180585,0
2026-07-09,GALA-USDT,48,41692507,0
2026-07-09,COMP-USDT,49,36835229,0
2026-07-09,STX-USDT,50,36575689,0
2026-07-09,SAND-USDT,51,32825843,0
2026-07-09,KSM-USDT,52,26961122,0
2026-07-09,THETA-USDT,53,20791728,0
2026-07-09,FLOKI-USDT,54,19675765,0
2026-07-09,SNX-USDT,55,15125203,0
2026-07-09,IMX-USDT,56,14396545,0
2026-07-09,MINA-USDT,57,13925134,0
2026-07-09,MANA-USDT,58,13648161,0
2026-07-09,ZIL-USDT,59,13445468,0
2026-07-09,NEO-USDT,60,11884645,0
2026-07-09,FLOW-USDT,61,10770529,0
2026-07-09,GRT-USDT,62,9790445,0
2026-07-09,QTUM-USDT,63,9152898,0
2026-07-09,XTZ-USDT,64,7636684,0
2026-07-09,EGLD-USDT,65,4279446,0
2026-07-10,BTC-USDT,1,48230865381,1
2026-07-10,ETH-USDT,2,27353778703,1
2026-07-10,SOL-USDT,3,5704958682,1
2026-07-10,DOGE-USDT,4,3659705781,1
2026-07-10,XRP-USDT,5,2445406940,1
2026-07-10,WLD-USDT,6,1412548326,1
2026-07-10,TRX-USDT,7,1359154933,1
2026-07-10,SUI-USDT,8,1180434656,1
2026-07-10,OKB-USDT,9,765216200,1
2026-07-10,PEPE-USDT,10,757589852,1
2026-07-10,ORDI-USDT,11,714805449,1
2026-07-10,NEAR-USDT,12,701794821,1
2026-07-10,XLM-USDT,13,604226343,1
2026-07-10,FIL-USDT,14,578606463,1
2026-07-10,ADA-USDT,15,557718524,1
2026-07-10,LTC-USDT,16,400302098,1
2026-07-10,LINK-USDT,17,379852324,1
2026-07-10,UNI-USDT,18,368818658,1
2026-07-10,AAVE-USDT,19,277671946,1
2026-07-10,BCH-USDT,20,241573667,1
2026-07-10,CHZ-USDT,21,233124264,1
2026-07-10,AVAX-USDT,22,230953634,1
2026-07-10,ICP-USDT,23,216084423,1
2026-07-10,APE-USDT,24,154167925,1
2026-07-10,ENJ-USDT,25,150292312,1
2026-07-10,DOT-USDT,26,148443349,1
2026-07-10,INJ-USDT,27,140258924,1
2026-07-10,APT-USDT,28,127668046,1
2026-07-10,DYDX-USDT,29,127037821,1
2026-07-10,SHIB-USDT,30,119541002,1
2026-07-10,ARB-USDT,31,112734209,0
2026-07-10,BONK-USDT,32,104325613,0
2026-07-10,ETC-USDT,33,101266521,0
2026-07-10,OP-USDT,34,95815189,0
2026-07-10,TIA-USDT,35,93626429,0
2026-07-10,HBAR-USDT,36,92222217,0
2026-07-10,RENDER-USDT,37,92099039,0
2026-07-10,WIF-USDT,38,87276304,0
2026-07-10,AR-USDT,39,84141715,0
2026-07-10,SEI-USDT,40,82827307,0
2026-07-10,FET-USDT,41,82523864,0
2026-07-10,CRV-USDT,42,81939779,0
2026-07-10,LDO-USDT,43,77704091,0
2026-07-10,JUP-USDT,44,76443294,0
2026-07-10,ALGO-USDT,45,52819009,0
2026-07-10,IOTA-USDT,46,46666790,0
2026-07-10,ATOM-USDT,47,43163208,0
2026-07-10,GALA-USDT,48,41483846,0
2026-07-10,STX-USDT,49,36273816,0
2026-07-10,COMP-USDT,50,36057950,0
2026-07-10,SAND-USDT,51,32657870,0
2026-07-10,KSM-USDT,52,26912612,0
2026-07-10,THETA-USDT,53,20510563,0
2026-07-10,FLOKI-USDT,54,19438201,0
2026-07-10,SNX-USDT,55,15171571,0
2026-07-10,IMX-USDT,56,14436283,0
2026-07-10,MANA-USDT,57,13781424,0
2026-07-10,MINA-USDT,58,13759852,0
2026-07-10,ZIL-USDT,59,13449714,0
2026-07-10,NEO-USDT,60,11680804,0
2026-07-10,FLOW-USDT,61,10717751,0
2026-07-10,GRT-USDT,62,9788582,0
2026-07-10,QTUM-USDT,63,9138662,0
2026-07-10,XTZ-USDT,64,7658450,0
2026-07-10,EGLD-USDT,65,4368235,0
2026-07-11,BTC-USDT,1,48003655241,1
2026-07-11,ETH-USDT,2,27211892729,1
2026-07-11,SOL-USDT,3,5666243821,1
2026-07-11,DOGE-USDT,4,3634818602,1
2026-07-11,XRP-USDT,5,2428788161,1
2026-07-11,WLD-USDT,6,1415586803,1
2026-07-11,TRX-USDT,7,1351964197,1
2026-07-11,SUI-USDT,8,1180473334,1
2026-07-11,OKB-USDT,9,763495334,1
2026-07-11,PEPE-USDT,10,753518614,1
2026-07-11,ORDI-USDT,11,715012854,1
2026-07-11,NEAR-USDT,12,702682891,1
2026-07-11,XLM-USDT,13,604739008,1
2026-07-11,FIL-USDT,14,575508247,1
2026-07-11,ADA-USDT,15,552882839,1
2026-07-11,LTC-USDT,16,399405579,1
2026-07-11,LINK-USDT,17,377752990,1
2026-07-11,UNI-USDT,18,372281936,1
2026-07-11,AAVE-USDT,19,278725457,1
2026-07-11,BCH-USDT,20,240187110,1
2026-07-11,CHZ-USDT,21,232356288,1
2026-07-11,AVAX-USDT,22,229049213,1
2026-07-11,ICP-USDT,23,216418872,1
2026-07-11,APE-USDT,24,154467745,1
2026-07-11,DOT-USDT,25,147463828,1
2026-07-11,ENJ-USDT,26,142917197,1
2026-07-11,INJ-USDT,27,140630779,1
2026-07-11,APT-USDT,28,127366383,1
2026-07-11,DYDX-USDT,29,127007391,1
2026-07-11,SHIB-USDT,30,118397749,1
2026-07-11,ARB-USDT,31,115213534,0
2026-07-11,BONK-USDT,32,103705295,0
2026-07-11,ETC-USDT,33,100028409,0
2026-07-11,OP-USDT,34,95877522,0
2026-07-11,TIA-USDT,35,94288145,0
2026-07-11,HBAR-USDT,36,94209556,0
2026-07-11,RENDER-USDT,37,91176338,0
2026-07-11,WIF-USDT,38,87172125,0
2026-07-11,AR-USDT,39,84055526,0
2026-07-11,SEI-USDT,40,82574535,0
2026-07-11,FET-USDT,41,82007083,0
2026-07-11,CRV-USDT,42,81347125,0
2026-07-11,LDO-USDT,43,78624634,0
2026-07-11,JUP-USDT,44,76692721,0
2026-07-11,ALGO-USDT,45,52353541,0
2026-07-11,IOTA-USDT,46,47797753,0
2026-07-11,ATOM-USDT,47,43201382,0
2026-07-11,GALA-USDT,48,41208674,0
2026-07-11,STX-USDT,49,36103027,0
2026-07-11,COMP-USDT,50,35212395,0
2026-07-11,SAND-USDT,51,32564925,0
2026-07-11,KSM-USDT,52,26787113,0
2026-07-11,THETA-USDT,53,21428762,0
2026-07-11,FLOKI-USDT,54,19288597,0
2026-07-11,SNX-USDT,55,15186887,0
2026-07-11,IMX-USDT,56,14467245,0
2026-07-11,MANA-USDT,57,14060247,0
2026-07-11,MINA-USDT,58,13708799,0
2026-07-11,ZIL-USDT,59,13444420,0
2026-07-11,NEO-USDT,60,11392875,0
2026-07-11,FLOW-USDT,61,10626775,0
2026-07-11,GRT-USDT,62,9800158,0
2026-07-11,QTUM-USDT,63,9092608,0
2026-07-11,XTZ-USDT,64,7749538,0
2026-07-11,EGLD-USDT,65,4376140,0
2026-07-12,BTC-USDT,1,47559092711,1
2026-07-12,ETH-USDT,2,26786980996,1
2026-07-12,SOL-USDT,3,5602054427,1
2026-07-12,DOGE-USDT,4,3594740296,1
2026-07-12,XRP-USDT,5,2411290286,1
2026-07-12,WLD-USDT,6,1415851196,1
2026-07-12,TRX-USDT,7,1345312440,1
2026-07-12,SUI-USDT,8,1178445224,1
2026-07-12,OKB-USDT,9,762191668,1
2026-07-12,PEPE-USDT,10,743661546,1
2026-07-12,ORDI-USDT,11,714705692,1
2026-07-12,NEAR-USDT,12,702831585,1
2026-07-12,XLM-USDT,13,604975044,1
2026-07-12,FIL-USDT,14,572389332,1
2026-07-12,ADA-USDT,15,544957077,1
2026-07-12,LTC-USDT,16,396368677,1
2026-07-12,UNI-USDT,17,372850626,1
2026-07-12,LINK-USDT,18,372799562,1
2026-07-12,AAVE-USDT,19,274706491,1
2026-07-12,BCH-USDT,20,239891545,1
2026-07-12,CHZ-USDT,21,231133177,1
2026-07-12,AVAX-USDT,22,225978778,1
2026-07-12,ICP-USDT,23,215895952,1
2026-07-12,APE-USDT,24,154538039,1
2026-07-12,DOT-USDT,25,141381444,1
2026-07-12,INJ-USDT,26,140834569,1
2026-07-12,ENJ-USDT,27,132339593,1
2026-07-12,DYDX-USDT,28,126867567,1
2026-07-12,APT-USDT,29,126074796,1
2026-07-12,ARB-USDT,30,117569660,1
2026-07-12,SHIB-USDT,31,116275542,0
2026-07-12,BONK-USDT,32,103026192,0
2026-07-12,ETC-USDT,33,99515185,0
2026-07-12,OP-USDT,34,95900116,0
2026-07-12,TIA-USDT,35,94845979,0
2026-07-12,HBAR-USDT,36,93768905,0
2026-07-12,RENDER-USDT,37,90454404,0
2026-07-12,WIF-USDT,38,86351089,0
2026-07-12,AR-USDT,39,83797277,0
2026-07-12,SEI-USDT,40,82090912,0
2026-07-12,FET-USDT,41,81417626,0
2026-07-12,CRV-USDT,42,80886688,0
2026-07-12,LDO-USDT,43,78097846,0
2026-07-12,JUP-USDT,44,76743054,0
2026-07-12,ALGO-USDT,45,51779139,0
2026-07-12,IOTA-USDT,46,48096269,0
2026-07-12,ATOM-USDT,47,43116844,0
2026-07-12,GALA-USDT,48,40920113,0
2026-07-12,STX-USDT,49,35892252,0
2026-07-12,COMP-USDT,50,34943635,0
2026-07-12,SAND-USDT,51,32358219,0
2026-07-12,KSM-USDT,52,26589743,0
2026-07-12,THETA-USDT,53,21276043,0
2026-07-12,FLOKI-USDT,54,19236566,0
2026-07-12,SNX-USDT,55,15829090,0
2026-07-12,MANA-USDT,56,14165523,0
2026-07-12,IMX-USDT,57,14155325,0
2026-07-12,MINA-USDT,58,13612489,0
2026-07-12,ZIL-USDT,59,13499256,0
2026-07-12,NEO-USDT,60,11277569,0
2026-07-12,FLOW-USDT,61,10239701,0
2026-07-12,GRT-USDT,62,9722474,0
2026-07-12,QTUM-USDT,63,9060426,0
2026-07-12,XTZ-USDT,64,7722421,0
2026-07-12,EGLD-USDT,65,4455394,0
2026-07-13,BTC-USDT,1,47557919426,1
2026-07-13,ETH-USDT,2,26576080698,1
2026-07-13,SOL-USDT,3,5531709059,1
2026-07-13,DOGE-USDT,4,3522732929,1
2026-07-13,XRP-USDT,5,2402375938,1
2026-07-13,WLD-USDT,6,1421669098,1
2026-07-13,TRX-USDT,7,1340803481,1
2026-07-13,SUI-USDT,8,1176222297,1
